date,open,close,low,high,open_normalized,close_normalized,low_normalized,high_normalized
2015-03-02,380.85,385.65,379.48,385.9,0.054997690610192135,0.05631761537408134,0.05522267206477734,0.054247534202990756
2015-03-03,383.95,384.61,381.6,386.1,0.05676537169771514,0.05572419774501303,0.0564488143435512,0.05436116540157266
2015-03-04,385.71,382.72,382.19,387.9,0.057768958379663685,0.054645775322956155,0.056790052053209944,0.05538384618880958
2015-03-05,385.61,387.83,383.89,388.42,0.05771193640909845,0.05756151001962843,0.05777327935222671,0.0556792873051225
2015-03-06,385.52,380.09,378.88,387.0,0.0576606166355897,0.05314511343406217,0.05487565066512435,0.05487250579519112
2015-03-09,378.4,378.56,375.28,379.33,0.053600652331343264,0.052272104806682804,0.05279352226720646,0.05051474932957591
2015-03-10,377.45,369.51,369.18,377.77,0.05305894361097331,0.04710823024604008,0.04926547137073453,0.04962842598063723
2015-03-11,370.61,366.37,366.26,373.35,0.049158640824309624,0.045316565481353,0.04757663389242336,0.04711717649197764
2015-03-12,368.82,374.24,367.52,375.5,0.04813794755119148,0.0498071392705528,0.04830537883169461,0.048338711876732866
2015-03-13,371.52,370.58,366.68,373.99,0.04967754075645346,0.04771876569133154,0.047819548872180456,0.04748079632743966
2015-03-16,370.38,373.35,366.72,373.94,0.04902749029200952,0.049299310722600104,0.04784268363215733,0.04745238852779418
2015-03-17,371.11,371.92,369.64,374.5,0.04944375067713592,0.04848336148263114,0.04953152111046847,0.04777055588382346
2015-03-18,369.97,375.13,366.7,375.99,0.04879370021269198,0.05031496781850551,0.047831116252168876,0.04861710831325849
2015-03-19,373.87,373.24,372.19,377.11,0.05101755706473706,0.04923654539644864,0.051006362058993636,0.049253443025317034
2015-03-20,376.29,378.49,375.92,379.37,0.05239748875241633,0.05223216323549552,0.05316367842683633,0.0505374755692923
2015-03-23,378.07,375.11,374.94,381.77,0.053412479828477924,0.05030355594102343,0.052596876807403124,0.05190104995227488
2015-03-24,373.99,374.09,372.27,375.24,0.05108598342941537,0.04972155018943716,0.051052631578947356,0.048190991318576425
2015-03-25,375.17,370.96,370.29,380.5,0.05175884268208543,0.04793559136349112,0.04990746096009255,0.051179491841279935
2015-03-26,369.59,367.35,365.65,371.4,0.04857701672454397,0.0458757474779751,0.04722382880277616,0.04600927230580426
2015-03-27,367.11,370.56,366.57,373.17,0.04716287185452557,0.04770735381384946,0.047755928282244064,0.047014908413253946
2015-03-30,371.87,374.59,371.55,376.12,0.049877117653431884,0.05000684712648924,0.0506362058993638,0.04869096859233671
2015-03-31,373.24,372.1,371.51,377.7,0.05065831865017593,0.04858606837996989,0.05061307113938692,0.04958865506113357
2015-04-01,372.1,370.25,368.34,373.16,0.05000826818573199,0.04753046971287717,0.04877964141122034,0.047009226853324856
2015-04-02,370.5,372.25,369.0,373.28,0.04909591665668783,0.0486716574610855,0.049161364950838636,0.04707740557247395
2015-04-06,370.1,377.04,369.36,380.2,0.04886782877442681,0.05140480211804448,0.04936957779063043,0.05100904504340711
2015-04-07,376.15,374.41,374.03,379.31,0.05231765799362494,0.049904140229150525,0.05207056101792942,0.050503386209717734
2015-04-08,374.66,381.2,374.65,381.58,0.051468030632202615,0.0537784726343178,0.05242914979757084,0.051793100313622095
2015-04-09,380.66,383.54,378.8,384.42,0.05488934886611814,0.05511366229972157,0.05482938114517062,0.053406663333484844
2015-04-10,384.31,382.65,381.32,387.12,0.05697065079175007,0.054605833751768834,0.056286871023713124,0.054940684514340254
2015-04-13,383.53,382.36,380.14,385.28,0.05652587942134104,0.05444036152827865,0.0556043956043956,0.053895277487386914
2015-04-14,383.51,385.11,381.21,387.81,0.056514475027228,0.05600949468206511,0.05622325043377674,0.055332712149447745
2015-04-15,384.65,383.45,381.64,385.78,0.05716452549167194,0.05506230885105218,0.05647194910352804,0.05417935548384162
2015-04-16,383.69,386.04,383.55,387.45,0.05661711457424547,0.05654014698498199,0.05757663389242337,0.05512817599200035
2015-04-17,382.63,375.56,374.4,383.56,0.05601268168625372,0.0505603231843703,0.05228455754771543,0.05291804917958274
2015-04-20,378.55,389.51,377.0,391.94,0.05368618528719117,0.05852010772812343,0.05378831694621168,0.05767919640016362
2015-04-21,391.31,391.18,386.8,394.6,0.06096218873131819,0.059472999497877405,0.059456333140543674,0.05919049134130267
2015-04-22,391.91,389.8,388.0,394.28,0.06130432055470975,0.05868557995161366,0.06015037593984962,0.059008681423571636
2015-04-23,390.21,389.99,386.15,391.88,0.06033494705510033,0.05879399278769344,0.059080393290919596,0.057645107040589054
2015-04-24,439.0,445.1,439.0,452.65,0.08815596649389011,0.09023942118957413,0.0896471949103528,0.09217194672969409
2015-04-27,443.86,438.56,437.41,446.99,0.09092723426336169,0.08650773725293286,0.08872758820127243,0.08895618380982682
2015-04-28,438.51,429.31,428.04,439.0,0.08787655883812033,0.08122974391746932,0.08330827067669175,0.08441661742648061
2015-04-29,426.75,429.37,426.03,434.24,0.0811707750996459,0.08126397954991556,0.08214574898785423,0.08171219490023181
2015-04-30,427.11,421.78,419.24,431.75,0.08137605419368084,0.07693317204546492,0.07821862348178138,0.08029748647788737
2015-05-01,423.82,422.87,416.0,425.64,0.07950003136208382,0.07755511936823847,0.07634470792365529,0.07682605336121084
2015-05-04,424.8,423.04,422.42,429.77,0.08005884667362337,0.07765212032683619,0.08005783689994217,0.07917253761192672
2015-05-05,422.85,421.19,421.02,427.51,0.07894691824760082,0.07659652165974347,0.07924812030075187,0.07788850506795145
2015-05-06,421.43,419.1,414.55,422.72,0.07813720626557415,0.07540398046286577,0.07550607287449393,0.07516703786191538
2015-05-07,424.15,426.88,422.85,428.5,0.07968820386494917,0.07984320080339619,0.08030653556969347,0.07845097950093177
2015-05-08,430.75,433.69,430.17,435.2,0.08345165392225626,0.08372894508604556,0.08454019664545981,0.08225762465342483
2015-05-11,432.51,432.85,431.37,439.0,0.08445524060420481,0.08324964623179808,0.08523423944476577,0.08441661742648061
2015-05-12,431.08,431.02,426.71,433.25,0.0836398264251216,0.08220545944218743,0.08253903990746095,0.08114972046725148
2015-05-13,429.98,426.87,425.8,433.53,0.08301258474890377,0.07983749486465515,0.08201272411798728,0.0813088041452661
2015-05-14,429.45,432.28,427.01,433.0,0.08271036830490788,0.08292440772355868,0.08271255060728744,0.08100768146902412
2015-05-15,428.0,426.0,424.3,430.4,0.08188354973171164,0.07934107819418451,0.08114517061885483,0.07953047588745964
2015-05-18,426.0,425.24,421.46,427.27,0.08074311032040646,0.07890742684986535,0.07950260266049738,0.07775214762965318
2015-05-19,424.87,421.71,420.63,428.24,0.08009876205301904,0.07689323047427762,0.07902255639097744,0.07830325894277533
2015-05-20,420.6,423.86,418.36,427.1,0.0776639239098825,0.07812000730360161,0.07770965876229034,0.0776555611108586
2015-05-21,428.0,431.63,428.0,436.9,0.08188354973171164,0.08255352170539097,0.08328513591671487,0.08322348984137083
2015-05-22,431.55,427.63,427.61,432.44,0.08390782968677833,0.08027114620897431,0.08305957200694043,0.08068951411299485
2015-05-26,426.2,425.47,422.0,427.0,0.08085715426153697,0.07903866344090932,0.07981492192018508,0.07759874551156765
2015-05-27,427.45,431.42,425.01,431.85,0.0815699288936027,0.08243369699182912,0.08155581260844418,0.08035430207717832
2015-05-28,429.71,426.57,425.47,431.35,0.08285862542837755,0.07966631670242388,0.08182186234817815,0.0800702240807236
2015-05-29,427.23,429.23,427.23,432.5,0.08144448055835916,0.08118409640754098,0.08283979178716022,0.08072360347256942
2015-06-01,430.4,430.92,426.2,433.16,0.08325207702527784,0.08214840005477703,0.08224407171775593,0.08109858642788965
2015-06-02,430.07,430.99,426.25,433.23,0.0830639045224125,0.08218834162596432,0.082272990167727,0.0811383573473933
2015-06-03,434.4,436.59,432.75,438.39,0.08553295584788818,0.08538366732094764,0.0860323886639676,0.08407004227080586
2015-06-04,434.4,430.78,429.26,436.75,0.08553295584788818,0.08206851691240243,0.08401388085598611,0.08313826644243442
2015-06-05,429.66,426.95,426.5,430.8,0.08283011444309495,0.07988314237458347,0.08241758241758242,0.07975773828462343
2015-06-08,425.62,423.5,421.43,426.8,0.08052642683225848,0.0779145935089241,0.07948525159051475,0.07748511431298577
2015-06-09,422.96,425.48,419.14,427.49,0.07900964241522258,0.07904436937965036,0.07816078658183921,0.07787714194809327
2015-06-10,426.46,430.77,425.66,432.2,0.08100541138500664,0.08206281097366139,0.08193175245806826,0.08055315667469659
2015-06-11,432.29,432.97,431.47,438.89,0.08432979226896126,0.08331811749669057,0.08529207634470794,0.08435412026726057
2015-06-12,431.25,429.92,428.26,432.36,0.08373676377508255,0.08157780618067287,0.08343551185656448,0.08064406163356211
2015-06-15,427.66,423.67,422.64,428.05,0.08168967503178977,0.07801159446752182,0.08018507807981491,0.07819530930412254
2015-06-16,424.15,427.26,422.67,427.97,0.07968820386494917,0.08006002647555577,0.08020242914979758,0.07814985682468979
2015-06-17,428.36,427.81,424.75,431.35,0.08208882882574658,0.08037385310631306,0.08140543666859457,0.0800702240807236
2015-06-18,430.3,439.39,429.4,439.73,0.0831950550547126,0.08698133016843931,0.08409485251590514,0.0848313713013045
2015-06-19,440.26,434.92,433.24,444.99,0.08887444332301236,0.0844307755511937,0.08631578947368422,0.087819871824008
2015-06-22,437.0,436.29,434.18,439.24,0.08701552708258493,0.08521248915871642,0.08685945633314054,0.08455297486477888
2015-06-23,435.59,445.99,433.69,447.04,0.08621151729761477,0.09074724973752683,0.08657605552342394,0.08898459160947231
2015-06-24,444.97,440.84,440.23,446.47,0.09156017813663607,0.08780869128589035,0.09035858877964142,0.08866074269351394
2015-06-25,438.07,440.1,436.39,443.47,0.08762566216763319,0.08738645181905329,0.08813765182186234,0.0869562747147857
2015-06-26,441.76,438.1,435.06,443.49,0.08972977288149124,0.08624526407084496,0.08736842105263158,0.08696763783464388
2015-06-29,434.98,429.86,429.0,437.0,0.08586368327716672,0.08154357054822661,0.08386350491613649,0.08328030544066178
2015-06-30,434.2,434.09,430.46,435.57,0.08541891190675768,0.08395718263568722,0.08470792365529206,0.08246784237080132
2015-07-01,439.35,437.39,435.58,440.0,0.08835554339086853,0.08584014242023098,0.08766917293233081,0.08498477341939002
2015-07-02,437.0,437.71,433.48,438.2,0.08701552708258493,0.08602273245994431,0.08645459803354541,0.08396209263215307
2015-07-06,435.23,436.04,433.52,439.73,0.08600623820357986,0.08506984069019037,0.08647773279352226,0.0848313713013045
2015-07-07,435.68,436.72,425.57,437.73,0.08626283707112352,0.0854578445245812,0.0818796992481203,0.08369505931548567
2015-07-08,434.35,429.7,428.83,435.99,0.08550444486260558,0.08145227552836994,0.08376518218623481,0.08270646788782328
2015-07-09,434.9,434.39,434.15,438.72,0.08581806570071449,0.08412836079791848,0.08684210526315789,0.084257533748466
2015-07-10,440.49,443.51,439.0,444.72,0.08900559385531247,0.08933217692974849,0.0896471949103528,0.08766646970592247
2015-07-13,448.29,455.57,447.54,457.87,0.09345330755940266,0.09621353905144475,0.09458646616541355,0.09513772101268124
2015-07-14,462.32,465.57,458.16,469.6,0.10145349002970845,0.10191947779248643,0.10072874493927127,0.10180219080950867
2015-07-15,463.04,461.19,460.2,464.7,0.10186404821777834,0.09942027662391018,0.10190861769809137,0.09901822644425252
2015-07-16,465.5,475.48,464.8,475.88,0.10326678869368369,0.10757406308485874,0.10456911509543089,0.10537021044497977
2015-07-17,477.7,483.01,477.25,485.42,0.11022346910264526,0.11187063495686311,0.11176980913823019,0.11079041861733559
2015-07-20,492.57,488.1,485.4,493.2,0.11870263612569924,0.11477495777605334,0.11648351648351647,0.1152106722421708
2015-07-21,487.9,488.0,482.55,488.88,0.11603971010030165,0.11471789838864291,0.11483516483516484,0.11275623835280214
2015-07-22,485.99,488.27,484.9,492.5,0.11495059046250522,0.11487195873465103,0.11619433198380566,0.11481296304713422
2015-07-23,491.66,482.18,475.7,491.66,0.1181837361935554,0.11139704204135666,0.11087333718912666,0.11433571201309033
2015-07-24,578.99,529.42,529.35,580.57,0.1679810230881959,0.13835189665403752,0.14190283400809717,0.16485046134266626
2015-07-27,527.75,531.41,526.6,544.95,0.1387629653705573,0.1394873784635048,0.1403123192596877,0.14461274487523296
2015-07-28,536.0,526.03,523.12,536.39,0.14346727794219113,0.13641758342082438,0.1382995951417004,0.13974932957592837
2015-07-29,530.92,529.0,525.02,532.97,0.14057056183747596,0.1381122472269138,0.1393984962406015,0.1378062360801782
2015-07-30,527.65,536.76,524.29,539.2,0.138705943399992,0.14254005568996211,0.1389762868710237,0.14134584791600385
2015-07-31,539.09,536.15,534.52,542.84,0.14522925683265764,0.14219199342675856,0.144893001735107,0.1434139357301941
2015-08-03,537.45,535.03,529.36,540.44,0.1442940965153874,0.1415529282877619,0.14190861769809138,0.14205036134721152
2015-08-04,529.69,531.9,529.16,536.95,0.13986919159952332,0.13976696946181585,0.14179294389820704,0.14006749693195766
2015-08-05,538.8,537.01,534.12,539.14,0.14506389311801834,0.14268270415848816,0.14466165413533835,0.14131175855642925
2015-08-06,539.3,529.46,527.52,542.74,0.14534900297084466,0.13837472040900173,0.14084441873915557,0.14335712013090315
2015-08-07,529.16,522.62,518.21,529.46,0.1395669751555274,0.1344718583101292,0.13545980335454022,0.13581200854506614
2015-08-10,528.52,524.0,523.0,532.28,0.13920203454390978,0.13525927785639294,0.1382301908617698,0.13741420844507066
2015-08-11,523.65,527.46,522.0,528.98,0.13642506457738166,0.13723353266079338,0.13765182186234817,0.13553929366846962
2015-08-12,523.75,525.91,513.06,527.5,0.13648208654794694,0.13634911215593187,0.13248120300751876,0.13469842279896369
2015-08-13,527.37,529.66,525.48,534.66,0.1385462818824093,0.13848883918382252,0.13966454598033545,0.13876641970819506
2015-08-14,528.25,531.52,528.25,534.11,0.13904807522338358,0.13955014378965627,0.14126662810873336,0.1384539339120949
2015-08-17,531.29,535.22,527.12,538.74,0.14078154312856742,0.1416613411238417,0.14061307113938692,0.1410844961592655
2015-08-18,535.04,535.02,533.0,539.49,0.14291986702476464,0.14154722234902087,0.14401388085598613,0.14151061315394756
2015-08-19,533.74,532.92,529.0,537.25,0.1421785814074163,0.1403489752134021,0.1417004048582996,0.14023794372983045
2015-08-20,530.39,515.78,515.77,533.25,0.1402683453934801,0.13056899621125667,0.1340485829959514,0.13796531975819282
2015-08-21,507.36,494.47,494.47,512.33,0.12713618557230102,0.11840964075409689,0.12172932330827069,0.1260794963865279
2015-08-24,463.58,463.37,451.0,489.76,0.1021719668588307,0.10066417126945726,0.09658762290341237,0.11325621562656242
2015-08-25,487.49,466.37,466.25,489.44,0.1158059200209841,0.10237595289176976,0.10540775014459225,0.11307440570883141
2015-08-26,484.02,500.77,478.76,503.72,0.1138272576423696,0.12200438216095312,0.11264314632735685,0.12118767328757785
2015-08-27,513.71,518.37,507.26,522.69,0.13075708070319497,0.1320468343451865,0.12912666281087334,0.13196559247306944
2015-08-28,517.5,518.01,513.04,521.5,0.13291821338761825,0.131841420550509,0.13246963562753034,0.1312894868415072
2015-08-31,516.44,512.89,509.07,519.41,0.13231378049962655,0.12891997991509563,0.1301735106998265,0.1301020408163265
2015-09-01,499.14,496.54,493.43,510.0,0.12244897959183673,0.11959077007349252,0.12112781954887218,0.12475569292304894
2015-09-02,505.09,510.55,497.72,510.86,0.12584178684046962,0.1275847902496919,0.12360902255639099,0.12524430707695106
2015-09-03,514.5,504.72,502.57,515.84,0.1312075542706605,0.1242582279636646,0.1264141122035859,0.12807372392163993
2015-09-04,497.65,499.0,495.64,502.85,0.12159935223041438,0.12099443100378876,0.12240601503759398,0.12069337757374665
2015-09-08,508.69,517.54,508.51,518.35,0.12789457778081895,0.13157324142968,0.12984962406015038,0.12949979546384255
2015-09-09,524.0,516.89,515.06,529.95,0.13662464147436007,0.13120235541151232,0.13363794100636203,0.13609040498159178
2015-09-10,515.15,522.24,514.78,526.13,0.13157819707933466,0.13425503263796962,0.133475997686524,0.13392004908867777
2015-09-11,521.07,529.44,520.61,529.44,0.13495389773679803,0.13836330853151965,0.1368478889531521,0.13580064542520798
2015-09-14,529.44,521.38,518.58,532.45,0.1397266366731102,0.13376432190624002,0.13567379988432623,0.1375107949638653
2015-09-15,523.25,522.37,517.2,527.92,0.13619697669512065,0.13432920984160315,0.13487565066512439,0.1349370483159856
2015-09-16,521.98,527.39,518.52,528.3,0.13547279766894185,0.13719359108960608,0.1356390977443609,0.1351529475932912
2015-09-17,526.98,538.87,526.57,546.97,0.1383238961972048,0.14374400876432192,0.14029496818970505,0.14576041998090997
2015-09-18,534.62,540.26,531.35,546.24,0.14268037474839057,0.1445371342493267,0.14305957200694044,0.1453456661060861
2015-09-21,544.33,548.39,539.59,549.78,0.14821720809027722,0.1491760624457936,0.1478253325621747,0.1473569383209854
2015-09-22,539.71,538.4,532.66,543.55,0.14558279305016225,0.14347582964349295,0.14381723539618274,0.14381732648515974
2015-09-23,538.3,536.07,534.0,541.21,0.14477878326519206,0.14214634591683029,0.14459224985540775,0.14248784146175175
2015-09-24,530.55,533.75,522.87,534.56,0.1403595805463845,0.1408225681289086,0.138155002891845,0.1387096041089041
2015-09-25,542.57,524.25,521.4,542.8,0.14721362140832867,0.135401926324919,0.1373048004626952,0.14339120949047768
2015-09-28,520.02,504.06,494.33,520.28,0.13435516704586278,0.12388163600675585,0.12164835164835164,0.1305963365301577
2015-09-29,506.0,496.07,490.5,511.48,0.1263606867726135,0.11932259095266354,0.1194331983805668,0.12559656379255488
2015-09-30,505.44,511.89,501.67,512.8,0.12604136373744804,0.12834938604099147,0.12589358010410642,0.1263465297031953
2015-10-01,511.0,520.72,506.0,520.8,0.12921178530087643,0.1333877299493313,0.12839791787160207,0.1308917776464706
2015-10-02,512.99,532.54,508.1,532.6,0.1303465225151251,0.1401321495412425,0.12961249277038753,0.1375960183628017
2015-10-05,536.99,543.68,536.0,545.91,0.1440317954507872,0.14648856529876295,0.145748987854251,0.14515817462842595
2015-10-06,545.5,537.48,533.33,551.5,0.14888436514589073,0.14295088327931713,0.14420474262579527,0.1483341666287896
2015-10-07,541.79,541.94,529.0,542.0,0.1467688500379196,0.14549573195782176,0.1417004048582996,0.14293668469615017
2015-10-08,536.71,533.16,519.89,539.39,0.1438721339332045,0.1404859177431871,0.13643146327356853,0.1414537975546566
2015-10-09,534.48,539.8,530.27,541.79,0.1426005439895992,0.14427466106723877,0.14243493348756506,0.1428173719376392
2015-10-12,539.96,550.19,539.8,550.82,0.1457253479765754,0.15020313141918112,0.1479467900520532,0.14794782055361122
2015-10-13,546.26,548.9,543.1,553.2,0.14931773212218669,0.1494670653215867,0.1498554077501446,0.14930003181673562
2015-10-14,551.34,544.83,539.68,552.25,0.15221444822690186,0.14714474825398277,0.1478773857721226,0.14876028362347166
2015-10-15,547.75,562.44,547.0,563.0,0.15016735948360904,0.15719290637695718,0.15211104684788895,0.15486796054724786
2015-10-16,565.27,570.76,560.31,570.94,0.16015760872664236,0.16194024740950383,0.15980913823019083,0.15937911913094863
2015-10-19,570.76,573.15,567.38,579.0,0.16328811491067508,0.16330396676861278,0.16389820705610178,0.16395845643379847
2015-10-20,572.0,560.88,555.28,573.0,0.1639951873456843,0.15630277993335465,0.15689994216310005,0.160549520476342
2015-10-21,563.87,555.77,552.52,565.25,0.15935930113872876,0.15338704523668234,0.15530364372469635,0.15614631153129402
2015-10-22,562.7,563.91,556.67,569.15,0.15869214408311527,0.15803167937189025,0.1577038750722961,0.15836211990364074
2015-10-23,617.68,599.03,595.36,619.45,0.1900428234998945,0.17807093623042863,0.18008097165991904,0.18694036634698424
2015-10-26,602.3,608.61,596.29,609.85,0.18127284442695768,0.18353722554434657,0.18061885482938111,0.18148606881505389
2015-10-27,608.6,611.01,605.53,614.71,0.18486522857256904,0.18490665084219657,0.185962984384037,0.18424730694059363
2015-10-28,612.3,617.1,609.5,617.23,0.18697504148348357,0.18838156753549096,0.1882591093117409,0.18567906004272533
2015-10-29,617.7,626.55,615.39,627.54,0.19005422789400758,0.1937736796457753,0.1916657027183343,0.19153674832962136
2015-10-30,626.01,625.9,625.28,630.72,0.19479275364798057,0.19340279362760762,0.1973857721226142,0.19334348438707333
2015-11-02,627.13,628.35,620.41,628.63,0.19543139971831147,0.19480074861916286,0.19456911509543087,0.19215603836189263
2015-11-03,629.53,625.31,622.0,629.89,0.19679992701187768,0.19306614324188615,0.19548872180451127,0.1928719149129585
2015-11-04,627.76,640.95,627.35,645.93,0.1957906381328726,0.20199023143287537,0.198582995951417,0.20198513703922547
2015-11-05,647.1,655.65,643.09,657.0,0.20681868724019367,0.2103779613822066,0.2076865240023135,0.2082746238807327
2015-11-06,655.0,659.37,652.0,662.26,0.2113234229148491,0.21250057059387412,0.2128397917871602,0.2112631244034362
2015-11-09,658.65,655.49,647.85,661.96,0.21340472484048104,0.21028666636234994,0.21043956043956044,0.2110926776055634
2015-11-10,651.01,659.68,647.26,660.0,0.20904824628929528,0.2126774546948464,0.21009832272990167,0.20997909185946093
2015-11-11,663.25,673.25,663.25,675.96,0.21602773548648296,0.22042041356643996,0.21934644303065357,0.21904686150629518
2015-11-12,673.0,665.6,664.22,675.64,0.2215873776165957,0.2160553704295431,0.21990746096009256,0.21886505158856415
2015-11-13,663.57,642.35,640.45,667.0,0.2162102057922918,0.2027890628566212,0.2061596298438404,0.21395618380982684
2015-11-16,640.92,647.81,622.29,649.99,0.20329472945926064,0.20590450540922992,0.19565644881434352,0.2042918503704377
2015-11-17,650.65,643.3,641.0,653.25,0.20884296719526033,0.2033311270370201,0.20647773279352227,0.20614403890732239
2015-11-18,646.51,663.54,646.37,664.88,0.20648225761385863,0.21487994704888846,0.20958357432041644,0.21275169310485886
2015-11-19,664.99,661.27,659.0,672.86,0.21701991777431845,0.21358469895467203,0.21688837478311163,0.217285577928276
2015-11-20,667.94,668.45,657.57,668.87,0.21870206590599361,0.21768156297073998,0.21606130711393873,0.21501863551656744
2015-11-23,671.5,678.99,668.45,682.77,0.2207320480581168,0.2236956224037979,0.22235396182764605,0.22291600381800827
2015-11-24,674.14,671.15,661.21,675.8,0.22223742808103963,0.2192221664308212,0.21816657027183345,0.21895595654742964
2015-11-25,675.0,675.34,671.24,679.7,0.22272781702790087,0.2216129547633177,0.2239676113360324,0.2211717649197764
2015-11-27,680.8,673.26,672.1,680.99,0.22603509132068583,0.220426119505181,0.224465008675535,0.22190468615062953
2015-11-30,675.9,664.8,664.6,681.29,0.2232410147629882,0.21559889533025972,0.22012724117987278,0.2220751329485023
2015-12-01,673.75,679.06,667.86,681.0,0.2220150423958351,0.22373556397498515,0.22201272411798728,0.2219103677105586
2015-12-02,681.0,676.01,674.25,684.82,0.22614913526181638,0.22199525265896747,0.2257085020242915,0.2240807236034726
2015-12-03,679.44,666.25,661.48,682.79,0.2252595925209984,0.2164262564477108,0.21832272990167728,0.22292736693786644
2015-12-04,666.0,672.64,661.4,674.77,0.21759583967702756,0.2200723513032364,0.21827646038172352,0.21837075587473295
2015-12-07,674.74,669.83,660.5,675.46,0.22257955990443118,0.21846898251700372,0.21775592828224408,0.2187627835098405
2015-12-08,663.13,677.33,659.79,679.99,0.21595930912180464,0.22274843657278498,0.2173452862926547,0.22133653015772012
2015-12-09,678.0,664.79,655.68,679.0,0.22443847614485862,0.2155931893915187,0.2149681897050318,0.2207740557247398
2015-12-10,665.59,662.32,659.56,668.53,0.21736204959771002,0.21418382252248144,0.2172122614227877,0.2148254624789782
2015-12-11,651.23,640.15,639.62,657.88,0.20917369462453886,0.201533756333592,0.20567958357432042,0.20877460115449298
2015-12-14,641.75,657.91,635.27,658.59,0.2037680118149523,0.21166750353768202,0.2031636784268363,0.20917799190945868
2015-12-15,665.03,658.64,657.35,671.5,0.21704272656254453,0.21208403706577808,0.21593406593406594,0.2165128857779192
2015-12-16,663.56,675.77,659.32,677.35,0.21620450359523521,0.22185831012918245,0.21707345286292656,0.21983659833643926
2015-12-17,680.0,670.65,670.65,682.5,0.2255789155561638,0.21893686949376912,0.2236263736263736,0.22276260169992274
2015-12-18,668.65,664.14,664.13,676.84,0.21910692189700692,0.215222303373351,0.2198554077501446,0.21954683878005546
2015-12-21,668.5,664.51,658.93,669.9,0.21902138894115902,0.21543342310676952,0.21684788895315207,0.2156038361892641
2015-12-22,666.83,663.15,659.26,668.49,0.21806912203271925,0.21465741543798786,0.21703875072296125,0.21480273623926185
2015-12-23,666.5,663.7,656.63,666.6,0.21788094952985387,0.21497124206874518,0.21551764025448236,0.2137289214126631
2015-12-24,663.35,662.79,660.6,664.68,0.21608475745704822,0.21445200164331035,0.21781376518218626,0.21263806190627696
2015-12-28,665.56,675.2,665.5,675.5,0.2173449430065404,0.22153307162094313,0.22064777327935223,0.21878550974955685
2015-12-29,677.98,693.97,677.89,696.44,0.22442707175074558,0.23224311863787833,0.22781376518218624,0.23068269624107998
2015-12-30,691.89,689.07,686.38,695.49,0.23235882785637307,0.22944720865476792,0.23272411798727588,0.23014294804781602
2015-12-31,686.08,675.89,675.89,687.75,0.22904585136653155,0.22192678139407496,0.22665702718334296,0.22574542066269715
2016-01-04,656.29,636.99,627.51,657.72,0.2120590063351409,0.19973067969142286,0.19867553499132445,0.2086836961956275
2016-01-05,646.86,633.79,627.65,646.91,0.20668183451083705,0.19790477929428948,0.19875650665124348,0.2025419299122767
2016-01-06,622.0,632.65,620.31,639.79,0.1925061726283137,0.19725430227781074,0.1945112781954887,0.19849665924276166
2016-01-07,621.8,607.94,605.21,630.0,0.19239212868718317,0.1831549276486968,0.1857779063042221,0.19293441207217854
2016-01-08,619.66,607.05,606.0,624.14,0.19117185851708662,0.18264709910074403,0.1862348178137652,0.18960501795372936
2016-01-11,612.48,617.74,598.57,619.85,0.18707768103050107,0.18874674761491764,0.1819375361480625,0.187167628744148
2016-01-12,625.25,617.89,612.24,625.99,0.19435938667168462,0.18883233669603325,0.18984384037015617,0.1906561065406118
2016-01-13,620.88,581.81,579.16,620.88,0.1918675265579828,0.16824530971835486,0.17071139386928857,0.18775282941684468
2016-01-14,580.25,593.0,569.88,602.25,0.16869949991731814,0.1746302551695805,0.16534412955465586,0.17716808326894232
2016-01-15,572.24,570.18,565.3,584.62,0.16413204007504092,0.16160930296252338,0.16269519953730477,0.16715149311394936
2016-01-19,577.09,574.48,566.45,584.0,0.16689760564745598,0.16406285662117134,0.1633603238866397,0.16679923639834554
2016-01-20,564.36,571.77,547.18,578.45,0.15963870879449854,0.162516547222349,0.15221515326778481,0.1636459706376983
2016-01-21,573.58,575.02,568.22,588.81,0.1648961344806154,0.16437097731318756,0.164384037015616,0.16953206672423976
2016-01-22,588.73,596.38,584.11,600.1,0.1735349630212521,0.17655886246405258,0.17357432041642568,0.1759465478841871
2016-01-25,597.99,596.53,594.56,608.5,0.17881519749559507,0.1766444515451682,0.1796182764603817,0.18071905822462614
2016-01-26,603.45,601.25,590.38,604.5,0.1819285970884582,0.1793376546309399,0.1772006940427993,0.1784464342529885
2016-01-27,601.99,583.35,578.78,603.39,0.18109607631820543,0.16912402428447532,0.17049161364950838,0.17781578110085905
2016-01-28,608.37,635.35,597.55,638.06,0.18473407804026892,0.19879490573789202,0.18134759976865236,0.19751374937502839
2016-01-29,571.98,587.0,570.0,593.0,0.16398378295157126,0.1712066919249555,0.16541353383458646,0.17191264033453024
2016-02-01,578.15,574.81,570.31,581.8,0.1675020385354477,0.16425115259962567,0.16559282822440713,0.1655492932139448
2016-02-02,570.0,552.1,550.09,571.56,0.16285474793437912,0.15129296571872006,0.1538982070561018,0.1597313758465524
2016-02-03,553.5,531.07,521.9,556.0,0.15344612279111142,0.13929337654630944,0.137593984962406,0.15089086859688194
2016-02-04,525.0,536.26,519.22,538.99,0.13719486118001267,0.14225475875291002,0.13604395604395605,0.14122653515749284
2016-02-05,529.28,502.13,499.19,529.45,0.13963540152020573,0.1227803898297348,0.12445922498554077,0.13580632698513706
